"num","treatment","temp.var","instar","temp.avg","date.hatch","date.died","date.ovp","num.ovp","suc.ovp","date.3","date.4","date.5","date.p5.1","mass.p5.1","date.p5.2","mass.p5.2","date.p5.3","mass.p5.3","date.cull","mass.cull","inst.6","date.wand","mass.wand","date.em","instar.em","bled.em","mass.48em","date.ecl","num.em","num.coc","num.fail.spin","num.unem","num.ecl","load","mongo","left_out","notes","diss.notes","date.hatch.j","date.died.j","date.ovp.j","date.3.j","date.4.j","date.5.j","date.p5.1.j","date.p5.2.j","date.p5.3.j","date.cull.j","date.wand.j","date.em.j","date.ecl.j","died","died.bf5","tt3","tt4","tt5","ttwand","ttem.h","ttcull","ttem.w","ttecl","ps.em","ps.ecl","ttend","end.class","mass","age"
113,"control","0","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",10380.05,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,31,35,NA,NA,NA,0,38,0,NA,0,0,4,6,10,13,NA,NA,NA,NA,0,0,13,"wand",3812.41,10
113,"control","0","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",10380.05,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,31,35,NA,NA,NA,0,38,0,NA,0,0,4,6,10,13,NA,NA,NA,NA,0,0,13,"wand",10380.05,13
115,"para","0","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3239.82,"2/13/20",156,150,6,30,135,186,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence",NA,25,0,29,29,32,36,NA,NA,NA,0,0,39,44,0,0,4,7,11,NA,14,NA,10,15,0.838709677419355,0.725806451612903,14,"em",47.73,4
115,"para","0","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3239.82,"2/13/20",156,150,6,30,135,186,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence",NA,25,0,29,29,32,36,NA,NA,NA,0,0,39,44,0,0,4,7,11,NA,14,NA,10,15,0.838709677419355,0.725806451612903,14,"em",147.11,7
115,"para","0","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3239.82,"2/13/20",156,150,6,30,135,186,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence",NA,25,0,29,29,32,36,NA,NA,NA,0,0,39,44,0,0,4,7,11,NA,14,NA,10,15,0.838709677419355,0.725806451612903,14,"em",1797.24,11
115,"para","0","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3239.82,"2/13/20",156,150,6,30,135,186,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence",NA,25,0,29,29,32,36,NA,NA,NA,0,0,39,44,0,0,4,7,11,NA,14,NA,10,15,0.838709677419355,0.725806451612903,14,"em",3239.82,14
117,"control","0","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/6/20",11222.36,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,31,34,NA,NA,NA,0,37,0,NA,0,0,4,6,9,12,NA,NA,NA,NA,0,0,12,"wand",54.7,4
117,"control","0","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/6/20",11222.36,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,31,34,NA,NA,NA,0,37,0,NA,0,0,4,6,9,12,NA,NA,NA,NA,0,0,12,"wand",199.04,6
117,"control","0","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/6/20",11222.36,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,31,34,NA,NA,NA,0,37,0,NA,0,0,4,6,9,12,NA,NA,NA,NA,0,0,12,"wand",2728.82,9
117,"control","0","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/3/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/6/20",11222.36,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,31,34,NA,NA,NA,0,37,0,NA,0,0,4,6,9,12,NA,NA,NA,NA,0,0,12,"wand",11222.36,12
118,"control","10","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/11/20",9001.38,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,42,0,NA,0,0,4,7,11,17,NA,NA,NA,NA,0,0,17,"wand",50.11,4
118,"control","10","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/11/20",9001.38,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,42,0,NA,0,0,4,7,11,17,NA,NA,NA,NA,0,0,17,"wand",451.67,7
118,"control","10","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/11/20",9001.38,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,42,0,NA,0,0,4,7,11,17,NA,NA,NA,NA,0,0,17,"wand",2038.72,11
118,"control","10","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/11/20",9001.38,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,42,0,NA,0,0,4,7,11,17,NA,NA,NA,NA,0,0,17,"wand",9001.38,17
119,"para","0","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3305.99,"2/15/20",130,121,9,35,0,165,NA,NA,NA,"13 immature 2nd instars, counted in num unem. at least 2 1st instars found",25,0,29,29,33,37,NA,NA,NA,0,0,41,46,0,0,4,8,12,NA,16,NA,12,17,0.787878787878788,0,16,"em",34.1,4
119,"para","0","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3305.99,"2/15/20",130,121,9,35,0,165,NA,NA,NA,"13 immature 2nd instars, counted in num unem. at least 2 1st instars found",25,0,29,29,33,37,NA,NA,NA,0,0,41,46,0,0,4,8,12,NA,16,NA,12,17,0.787878787878788,0,16,"em",104.68,8
119,"para","0","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3305.99,"2/15/20",130,121,9,35,0,165,NA,NA,NA,"13 immature 2nd instars, counted in num unem. at least 2 1st instars found",25,0,29,29,33,37,NA,NA,NA,0,0,41,46,0,0,4,8,12,NA,16,NA,12,17,0.787878787878788,0,16,"em",750.96,12
119,"para","0","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",5,0,3305.99,"2/15/20",130,121,9,35,0,165,NA,NA,NA,"13 immature 2nd instars, counted in num unem. at least 2 1st instars found",25,0,29,29,33,37,NA,NA,NA,0,0,41,46,0,0,4,8,12,NA,16,NA,12,17,0.787878787878788,0,16,"em",3305.99,16
12,"para","10","3",30,"1/23/20",NA,"1/27/20",1,NA,"1/27/20","1/30/20","2/3/20","2/10/20",9744.56,"2/17/20",10466.31,NA,NA,"2/22/20",8769.46,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/22/20, culled early. frozen for dissection",NA,23,0,27,27,30,34,41,48,NA,53,0,0,NA,0,0,4,7,11,NA,NA,30,NA,NA,0,0,30,"cull",58.18,4
12,"para","10","4",30,"1/23/20",NA,"1/27/20",1,NA,"1/27/20","1/30/20","2/3/20","2/10/20",9744.56,"2/17/20",10466.31,NA,NA,"2/22/20",8769.46,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/22/20, culled early. frozen for dissection",NA,23,0,27,27,30,34,41,48,NA,53,0,0,NA,0,0,4,7,11,NA,NA,30,NA,NA,0,0,30,"cull",274.11,7
12,"para","10","5",30,"1/23/20",NA,"1/27/20",1,NA,"1/27/20","1/30/20","2/3/20","2/10/20",9744.56,"2/17/20",10466.31,NA,NA,"2/22/20",8769.46,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/22/20, culled early. frozen for dissection",NA,23,0,27,27,30,34,41,48,NA,53,0,0,NA,0,0,4,7,11,NA,NA,30,NA,NA,0,0,30,"cull",1576.91,11
12,"para","10","end",30,"1/23/20",NA,"1/27/20",1,NA,"1/27/20","1/30/20","2/3/20","2/10/20",9744.56,"2/17/20",10466.31,NA,NA,"2/22/20",8769.46,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs. close to death 2/22/20, culled early. frozen for dissection",NA,23,0,27,27,30,34,41,48,NA,53,0,0,NA,0,0,4,7,11,NA,NA,30,NA,NA,0,0,30,"cull",8769.46,30
120,"para","10","3",30,"1/25/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20","2/12/20",2643.41,NA,NA,NA,NA,"2/16/20",2135.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"close to death before p5.2, culled and weighed 2/16/20. frozen for dissection",NA,25,0,29,29,32,36,43,NA,NA,47,0,0,NA,0,0,4,7,11,NA,NA,22,NA,NA,0,0,22,"cull",58.75,4
120,"para","10","4",30,"1/25/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20","2/12/20",2643.41,NA,NA,NA,NA,"2/16/20",2135.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"close to death before p5.2, culled and weighed 2/16/20. frozen for dissection",NA,25,0,29,29,32,36,43,NA,NA,47,0,0,NA,0,0,4,7,11,NA,NA,22,NA,NA,0,0,22,"cull",192.06,7
120,"para","10","5",30,"1/25/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20","2/12/20",2643.41,NA,NA,NA,NA,"2/16/20",2135.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"close to death before p5.2, culled and weighed 2/16/20. frozen for dissection",NA,25,0,29,29,32,36,43,NA,NA,47,0,0,NA,0,0,4,7,11,NA,NA,22,NA,NA,0,0,22,"cull",1276.23,11
120,"para","10","end",30,"1/25/20",NA,"1/29/20",2,NA,"1/29/20","2/1/20","2/5/20","2/12/20",2643.41,NA,NA,NA,NA,"2/16/20",2135.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"close to death before p5.2, culled and weighed 2/16/20. frozen for dissection",NA,25,0,29,29,32,36,43,NA,NA,47,0,0,NA,0,0,4,7,11,NA,NA,22,NA,NA,0,0,22,"cull",2135.25,22
121,"control","0","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",7948.75,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,4,7,10,13,NA,NA,NA,NA,0,0,13,"wand",40.18,4
121,"control","0","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",7948.75,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,4,7,10,13,NA,NA,NA,NA,0,0,13,"wand",490.36,7
121,"control","0","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",7948.75,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,4,7,10,13,NA,NA,NA,NA,0,0,13,"wand",1402.46,10
121,"control","0","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/20",7948.75,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,35,NA,NA,NA,0,38,0,NA,0,0,4,7,10,13,NA,NA,NA,NA,0,0,13,"wand",7948.75,13
122,"control","10","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",8421.48,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",41.28,4
122,"control","10","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",8421.48,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",372.99,7
122,"control","10","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",8421.48,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",1693.75,11
122,"control","10","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/20",8421.48,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from all prolegs",NA,25,0,NA,29,32,36,NA,NA,NA,0,41,0,NA,0,0,4,7,11,16,NA,NA,NA,NA,0,0,16,"wand",8421.48,16
123,"para","0","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3870.92,"2/12/20",100,59,41,33,33,133,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence","1 immature 2nd counted in num unem. some 2nd instars look stuck in their cuticle",25,0,29,29,32,35,NA,NA,NA,0,0,39,43,0,0,4,7,10,NA,14,NA,10,14,0.75187969924812,0.24812030075188,14,"em",62.92,4
123,"para","0","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3870.92,"2/12/20",100,59,41,33,33,133,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence","1 immature 2nd counted in num unem. some 2nd instars look stuck in their cuticle",25,0,29,29,32,35,NA,NA,NA,0,0,39,43,0,0,4,7,10,NA,14,NA,10,14,0.75187969924812,0.24812030075188,14,"em",326.67,7
123,"para","0","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3870.92,"2/12/20",100,59,41,33,33,133,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence","1 immature 2nd counted in num unem. some 2nd instars look stuck in their cuticle",25,0,29,29,32,35,NA,NA,NA,0,0,39,43,0,0,4,7,10,NA,14,NA,10,14,0.75187969924812,0.24812030075188,14,"em",1918.04,10
123,"para","0","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",5,0,3870.92,"2/12/20",100,59,41,33,33,133,NA,1,"was left out at room temperature for 24 hours 1 day after wasp emergence","1 immature 2nd counted in num unem. some 2nd instars look stuck in their cuticle",25,0,29,29,32,35,NA,NA,NA,0,0,39,43,0,0,4,7,10,NA,14,NA,10,14,0.75187969924812,0.24812030075188,14,"em",3870.92,14
124,"para","10","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",8737.58,NA,NA,NA,NA,NA,NA,NA,"2/19/20",8701.61,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, cuticle removed from 4th-6th prolegs 3 days after molt to 5th (2/10/20). wandered 2/19/20. Put in pupe box to see if it pupates. pupated 2/24/20, but did not pupate well and did not fully shed larval cuticle (not really larval pupal intermediate). Took pictures. Kept to see if it ecloses",NA,25,0,29,29,33,38,45,NA,NA,0,50,0,NA,0,0,4,8,13,25,NA,NA,NA,NA,0,0,25,"wand",53.55,4
124,"para","10","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",8737.58,NA,NA,NA,NA,NA,NA,NA,"2/19/20",8701.61,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, cuticle removed from 4th-6th prolegs 3 days after molt to 5th (2/10/20). wandered 2/19/20. Put in pupe box to see if it pupates. pupated 2/24/20, but did not pupate well and did not fully shed larval cuticle (not really larval pupal intermediate). Took pictures. Kept to see if it ecloses",NA,25,0,29,29,33,38,45,NA,NA,0,50,0,NA,0,0,4,8,13,25,NA,NA,NA,NA,0,0,25,"wand",197.38,8
124,"para","10","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",8737.58,NA,NA,NA,NA,NA,NA,NA,"2/19/20",8701.61,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, cuticle removed from 4th-6th prolegs 3 days after molt to 5th (2/10/20). wandered 2/19/20. Put in pupe box to see if it pupates. pupated 2/24/20, but did not pupate well and did not fully shed larval cuticle (not really larval pupal intermediate). Took pictures. Kept to see if it ecloses",NA,25,0,29,29,33,38,45,NA,NA,0,50,0,NA,0,0,4,8,13,25,NA,NA,NA,NA,0,0,25,"wand",1468.38,13
124,"para","10","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/7/20","2/14/20",8737.58,NA,NA,NA,NA,NA,NA,NA,"2/19/20",8701.61,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, cuticle removed from 4th-6th prolegs 3 days after molt to 5th (2/10/20). wandered 2/19/20. Put in pupe box to see if it pupates. pupated 2/24/20, but did not pupate well and did not fully shed larval cuticle (not really larval pupal intermediate). Took pictures. Kept to see if it ecloses",NA,25,0,29,29,33,38,45,NA,NA,0,50,0,NA,0,0,4,8,13,25,NA,NA,NA,NA,0,0,25,"wand",8701.61,25
125,"control","0","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10378.19,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,39,0,NA,0,0,4,7,11,14,NA,NA,NA,NA,0,0,14,"wand",37.59,4
125,"control","0","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10378.19,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,39,0,NA,0,0,4,7,11,14,NA,NA,NA,NA,0,0,14,"wand",183.54,7
125,"control","0","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10378.19,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,39,0,NA,0,0,4,7,11,14,NA,NA,NA,NA,0,0,14,"wand",2184.28,11
125,"control","0","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","2/1/20","2/5/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/8/20",10378.19,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,NA,29,32,36,NA,NA,NA,0,39,0,NA,0,0,4,7,11,14,NA,NA,NA,NA,0,0,14,"wand",10378.19,14
126,"control","10","3",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7620.37,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",65.33,4
126,"control","10","4",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7620.37,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",228.65,6
126,"control","10","5",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7620.37,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",1617.15,10
126,"control","10","end",30,"1/25/20",NA,NA,NA,NA,"1/29/20","1/31/20","2/4/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/9/20",7620.37,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs",NA,25,0,NA,29,31,35,NA,NA,NA,0,40,0,NA,0,0,4,6,10,15,NA,NA,NA,NA,0,0,15,"wand",7620.37,15
127,"para","0","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",11434.56,"2/19/20",11880.13,"2/26/20",10598.25,"2/26/20",10598.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,32,36,43,50,57,57,0,0,NA,0,0,4,7,11,NA,NA,32,NA,NA,0,0,32,"cull",71.42,4
127,"para","0","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",11434.56,"2/19/20",11880.13,"2/26/20",10598.25,"2/26/20",10598.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,32,36,43,50,57,57,0,0,NA,0,0,4,7,11,NA,NA,32,NA,NA,0,0,32,"cull",156.02,7
127,"para","0","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",11434.56,"2/19/20",11880.13,"2/26/20",10598.25,"2/26/20",10598.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,32,36,43,50,57,57,0,0,NA,0,0,4,7,11,NA,NA,32,NA,NA,0,0,32,"cull",1734.54,11
127,"para","0","end",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/1/20","2/5/20","2/12/20",11434.56,"2/19/20",11880.13,"2/26/20",10598.25,"2/26/20",10598.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,25,0,29,29,32,36,43,50,57,57,0,0,NA,0,0,4,7,11,NA,NA,32,NA,NA,0,0,32,"cull",10598.25,32
128,"para","10","3",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20","2/13/20",9158.74,"2/20/20",10608.32,NA,NA,NA,NA,NA,"2/26/20",9311.78,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. wandered 2/26/20, frozen for Katherine to test",NA,25,0,29,29,33,37,44,51,NA,0,57,0,NA,0,0,4,8,12,32,NA,NA,NA,NA,0,0,32,"wand",50.52,4
128,"para","10","4",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20","2/13/20",9158.74,"2/20/20",10608.32,NA,NA,NA,NA,NA,"2/26/20",9311.78,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. wandered 2/26/20, frozen for Katherine to test",NA,25,0,29,29,33,37,44,51,NA,0,57,0,NA,0,0,4,8,12,32,NA,NA,NA,NA,0,0,32,"wand",255.03,8
128,"para","10","5",30,"1/25/20",NA,"1/29/20",1,NA,"1/29/20","2/2/20","2/6/20","2/13/20",9158.74,"2/20/20",10608.32,NA,NA,NA,NA,NA,"2/26/20",9311.78,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,"did not shed fully at molt to 5th, removed cuticle from 4th-6th prolegs. wandered 2/26/20, frozen for Katherine to test",NA,25,0,29,29,33,37,44,51,NA,0,57,0,NA,0,0,4,8,12,32,NA,NA,NA,NA,0,0,32,"wand",1155.49,12
